x1,x2,x3,y
-0.510805137568873,0.8416312640736364,-1.5023965693817127,1
-1.180632184122412,-0.24945858016094885,-1.7776669547337063,0
-0.028182228338654868,0.04949498165009074,-0.5327027919795545,1
0.42833187053041766,0.49383677628095635,1.0907497344345,1
0.06651722238316789,0.6433144650629279,-0.34624944764730997,0
0.3024718977397814,-1.5706234086334527,-0.7946363210714987,1
-0.6343220936809636,-0.20690367616397173,0.19796728994496746,1
-0.3627411659871381,0.8801789120807822,1.0819352184772653,0
-0.672460447775951,-1.6981058194322545,-1.4449401990733717,0
-0.3595531615405413,0.3872804753950634,-1.2105429941233516,1
-0.813146282044454,-2.2555642294021894,-0.7886692545093662,0
-1.7262826023316769,-1.0225068436356035,1.0946383747120914,1
0.17742614225375283,0.0386305518401881,0.2348215259487319,1
-0.4017809362082619,-1.6567151023219537,2.1321534105704436,1
-1.6301983469660446,-0.9855107376841507,0.9364457258311158,1
0.4627822555257742,-1.4718350074635869,-0.03509517686967038,1
-0.9072983643832422,1.6481349322075596,1.265077838088766,0
0.05194539579613895,0.16422775548733395,0.21149701273187801,1
0.7290905621775369,0.5672902778526694,-0.7049213525074449,0
0.12898291075741067,-0.2226751005151545,0.6799748442451024,0
1.1394006845433007,-0.35343174875719907,-0.6963266538610828,1
-1.2348258203536526,-1.6164741886510325,-0.29039710080386677,0
0.402341641177549,-0.2918373627478628,1.327782695957983,0
-0.6848100909403132,-0.7614922118116233,-0.10128148621739935,0
-0.8707971491818818,0.8579239242923363,-0.8031413873416283,1
-0.5788496647644155,1.1411018666575734,-0.46433769143549164,1
-0.31155253212737266,1.4665787155741776,1.021790585588673,0
0.05616534222974544,0.852551939461232,-0.5525406734167292,0
-1.1651498407833565,-0.5986539369229861,-0.38687084685064654,0
0.9008264869541871,-1.1158969859603944,-0.5102927396336285,1
0.46566243973045984,0.7666631816450861,0.18392549434030994,1
-1.5362436862772237,0.3562928174722889,-0.3854897603756083,1
1.4882521937955997,-1.7685384506770307,-1.601836048972537,1
1.8958891760305832,0.35548179274376907,-0.8871809418450403,0
1.1787795711596507,0.8145198224878664,-0.9327890415064383,0
-0.17992483581235091,0.05892558918162996,1.2433193844551549,0
-1.0707526215105425,-0.18505367100934153,0.8126740421090424,1
1.0544517269311366,-0.8076484876163557,0.587259379399826,0
-0.40317694697317963,-1.4465346995633879,-0.5053583172644099,0
1.2224450703824274,0.8002979493400275,-0.8157915419939713,0
0.2082749780768603,-0.3091144447717088,-0.507517601657357,1
0.9766390364837128,-0.23346666154369272,-1.051880102551674,1
0.3563663971744019,1.7327211869191332,2.497200391587007,1
0.7065731681919482,0.6845011068591904,-2.245321648371402,0
0.010500020720820478,0.3708250012811021,0.5640085350738091,1
1.7858704939058352,0.14206180518723566,-1.2845522979925272,0
0.12691209270361992,1.5199948607657727,-0.10434349149469264,0
0.40198936344470165,1.7195893074161945,-0.9880019424937344,0
1.8831506970562544,0.9295051114795281,-1.1776289624826308,0
-1.3477590611424464,0.5822245913979243,-1.1401963009349616,1
-1.2704849984857336,-2.0946030712061448,1.7549861537420586,1
0.9693967081580112,0.12372191423350658,-0.13298842230959199,0
-1.17312340511416,-0.130106954193704,-0.7657021944780863,0
1.9436211856492926,0.09395322938556872,0.555786964082873,1
-0.41361898075974735,0.9430460873225178,0.010349314566299353,0
-0.7474548114407578,-2.7396771671895563,0.7200337593416528,1
1.9229420264803847,-0.5693120534701851,-1.82425665593783,1
1.4805147914344243,0.26990435494076137,0.3036039044620014,1
1.8675589604265699,-0.4668455460527625,0.7726948371023817,0
0.9060446582753853,-1.4169061131262595,-1.6615982911145637,1
-0.8612256850547025,0.8689634868967954,0.44819528442331247,0
1.9100649530990337,0.27687190584612803,1.6961815728281606,1
-0.2680033709513804,-0.9711045704444846,-0.014857703354702717,0
0.8024563957963952,0.3148172045158238,0.8214059370248112,1
0.947251967773748,0.8215857120497958,0.6705704503109099,1
-0.1550100930908342,0.005292646299360854,-0.7075056975105769,1
0.6140793703460803,0.8005648034309968,0.03976673458649517,1
0.9222066715665268,0.07826017516166135,-1.5669947108616025,0
0.37642553115562943,-0.39522898265435435,-0.4513030371025261,1
-1.0994007905841945,-1.159420516399913,0.2656879749662359,1
0.298238174206056,-0.08593076697161273,0.7231004937377982,0
1.3263858966870303,0.19429293804577166,0.024612125247911617,1
-0.6945678597313655,0.8758327615873309,0.7199837301431654,0
-0.14963454032767076,-0.11510746848722672,-1.1029062129553697,0
-0.43515355172163744,0.4574156062209908,-0.1016972745548716,1
1.8492637284793418,-0.9646120137337284,0.019279384513077216,0
0.6722947570124355,-0.7826291558275251,1.8495912466796365,0
0.40746183624111043,-0.11038929902688775,-0.21416665620008424,1
-0.7699160744453164,-1.0546284639850139,-0.4990166379941829,0
0.5392491912918173,0.8202478373246812,0.02135122384354861,1
-0.6743326606573761,0.4631303293186071,-0.9191134448699437,1
0.03183055827435118,0.2790957643924534,0.19275384906521617,1
-0.635846078378881,0.33890412521594454,-0.36505521654625767,1
0.6764332949464997,2.0210435614847975,-1.7913275480411837,0
0.5765908166149409,-0.46886418796679563,-0.05858655113386085,1
-0.20829875557799488,-2.201441285500558,-0.31754309393019925,0
0.3960067126616453,0.1993001968964652,-1.6324233020679833,0
-1.0930615087305058,-0.050603540961665895,-0.06713415461452177,0
-1.4912575927056055,-0.5175190425104033,1.4893559620744803,1
0.4393917012645369,-0.9788298593587699,0.5213037482757137,0
0.16667349537252904,-0.43918952180214793,0.6119271927311578,0
0.6350314368921064,0.18133842921782128,-1.3414967255830426,0
2.383144774863942,-0.5028167006425383,0.4768983689222224,0
0.9444794869904138,2.4124536795437486,0.14844958138007808,1
-0.9128222254441586,-0.960504381633148,0.5290452383344316,1
1.117016288095853,-0.7931173627076716,0.42262862170882565,0
-1.3159074105115212,-2.2886200400145285,-1.3597807255038137,0
-0.461584604814709,0.251484415021537,-0.04140081155796743,1
-0.06824160532463124,-2.01640662779976,-0.757870860425166,0
1.7133427216493666,-0.5394546333745014,-0.05008409428482209,1
-0.7447548220484399,-0.27567053456055696,-0.8974009269018305,0
-0.8264385386590144,-0.7097279658468882,1.3124703671409963,1
-0.0984525244254323,1.738872677454511,-0.8589723884443423,1
-0.6634782863621074,0.9943943913154989,-0.898942156465536,1
1.126635922106507,1.3191368763015756,0.07458640654355353,1
-1.0799315083634233,-0.8824188185499185,-1.0770990694039948,0
-1.1474686524111024,1.1285940645145685,-0.4246633024328657,1
-0.43782004474443403,0.4960009463439622,-0.8299645975379619,1
-0.4980324506923049,0.7714059486768455,1.4111720638896117,0
1.9295320538169858,1.0294388287827672,0.7858038268311726,1
0.9494208069257608,-0.9087632459590531,-0.057469518465394644,1
0.0875512413851909,-0.4243176209779015,-0.39121705217401626,1
-1.225435518830168,0.8625960113284511,0.9409176145751134,0
0.8443629764015471,-2.655619092974933,0.40520408032288807,0
-1.0002153473895647,1.5133280825732052,0.4980524046828567,0
-1.5447710967776116,0.553132064207584,-0.026192237344250482,1
1.1880297923523018,-0.045703960660234855,-1.6882300277714322,1
0.3169426119248496,0.2205076557571733,-0.11246598255955272,0
0.920858823780819,-1.0299352833089765,-0.5324899192090677,1
0.3187276529430212,-0.34994336458910474,0.6450552734598769,0
0.8568306119026912,1.1002843382203737,1.011842432994189,1
-0.6510255933001469,1.2980219723262212,-0.6579510447611686,1
-1.0342428417844647,2.6962240525635797,0.46838523427705164,0
0.681594518281627,-0.07392466628041514,1.7358789976857132,0
-0.8034096641738411,-0.6585529668050037,-0.667712720570559,0
-0.6895497777502005,-0.5142339659399888,1.6819217400731377,1
-0.45553250351734315,-1.0180418752873648,-0.852585847170647,0
0.01747915902505673,-0.07785475594085076,0.022959755607951444,0
-0.35399391125348395,0.38273243001226814,-0.011145611841841251,1
-1.3749512934180188,-0.03424228053195387,0.011498899870062375,1
-0.6436184028328905,1.0963468456657985,-0.8376780419079453,1
-2.2234031522244266,-0.23421580134453654,-0.5911831037644297,0
0.6252314510271875,-0.3474506524985633,-0.6677202863593994,1
-1.6020576556067476,-0.5812684768603252,0.3269625954044574,1
-1.1043833394284506,-1.6326345262344952,0.33003511451031164,1
0.052165079260974405,-1.567767724308454,2.225944331738259,0
-0.7395629963913133,-1.1791579306376878,1.3709890062911214,1
1.5430145954067358,1.3014280716647608,-0.5098432421384791,0
-1.2928569097234486,0.8952602728899299,0.32486961579618606,0
0.26705086934918293,1.3749640663929898,0.9971179807917595,1
-0.0392828182274956,-1.3322116545945017,0.030601824338517807,1
-1.1680934977411974,-1.9686246897860202,-0.06964157844693558,0
0.5232766605317537,-0.6600563201340829,0.05157494276988904,0
-0.1715463312222481,0.175818953296028,0.8672766288084278,0
0.7717905512136674,0.4986902749098275,-0.8483205228052325,0
0.8235041539637314,1.0479721559680528,-0.32566946882017417,0
2.16323594928069,0.2842796708072146,0.47043314484648185,1
1.336527949436392,1.7426687806556311,0.3114470715541555,1
-0.3691818379424436,-0.22260568094832048,0.23958275985639133,1
-0.2393791775759264,-0.9130792180417964,-0.3698011663038032,0
1.0996595958871132,-1.6812182154944335,0.9725357891425369,0
0.6552637307225978,-0.8889713580954499,2.1338682472045374,0
0.640131526097592,0.242117960985123,0.4064154936762062,1
-1.6169560443108344,-0.8887202573536308,-0.1931767015498399,0
-0.024326124398935636,0.9367424635352571,0.7557402888945426,0
-0.7380309092056887,1.412327706037443,-0.53913263675299,1
0.27992459904323824,-2.369586905226603,-0.7496903447028966,1
-0.09815038964295794,0.8640523004976479,0.0328087476137118,0
0.9101789080925919,-2.2396040586617367,-2.5827966329699446,1
0.31721821519130206,0.4014990550902875,-1.1539503636520094,0
0.7863279621089762,1.2248705641936597,-0.34796185592084583,0
-0.46641909673594306,0.06485610634357618,-1.3533888581477134,1
-0.9444462559182504,-1.2796891732042395,-1.0326431018921296,0
-0.41004969320254847,-0.5854312042777726,-0.4367483374580074,0
-0.017020413861440594,-0.2616454457109007,-1.6429652935306092,0
0.3791517355550818,-0.18224478378994294,-0.4060717962598319,1
2.259308950690852,-0.20289684076666706,-0.5352701645328445,1
-0.04225715166064269,-0.1098827793093138,0.025405208385016018,1
-0.955945000492777,0.2134800489101689,1.1541840304940192,0
-0.34598177569938643,-1.2085736537332212,0.1725044164928659,1
-0.4635959746460942,-0.2420198298702195,0.021062021342063624,1
0.4814814737734622,1.5182611703557054,0.09945445703071175,1
-1.5407970144446248,-0.38464542314251776,0.22739277512112846,1
0.06326199420033171,-0.4438360931551978,-1.016738648609769,1
0.1565065379653756,1.0781973037142378,-0.11477532477079817,0
0.23218103620027578,-2.5591846663440965,0.3087512418366131,0
-0.5973160689653627,1.1813786012882859,-1.3707599825430605,1
-0.237921729736007,-0.6319037580051673,0.8656529228158533,1
-1.4240609089825316,0.16392857245258663,1.0813760344581897,0
-0.49331988336219407,0.09632135592119682,-0.6313759884493888,1
-0.5428614760167177,0.9424681192203938,-0.24133779145310455,1
0.4160500462614255,-0.2675947462353477,-0.8781903428100731,1
-1.1561824318219127,-0.6780257815644504,0.6993804835878171,1
0.7811981017099934,1.2978457906510987,-1.0612222874459092,0
1.4944845444913688,-2.36417381714118,-0.2224770102429203,1
-2.0699850250135325,0.02033418170524325,-0.8589199078076716,1
0.42625873077810095,-1.3479254226291204,0.050954277011289496,0
0.6769080350302455,-0.761573388256559,-1.794229271489721,1
-0.637437025552229,2.011256681463137,1.3264616423656934,0
-0.39727181432879766,-0.044595426455857026,-0.964606424206264,0
-0.13288057758695562,0.19506969715138117,0.05989468311627605,0
-0.2977908794017283,-1.7815628557055914,-0.2125230447703092,0
-0.3090129690471222,-0.7290446587946957,-0.7621145119224981,0
-1.6760038063299767,0.19655740072878491,-0.8877801366359354,1
1.15233156478312,0.3547576931132181,0.9363985435524596,1
1.079618592036821,0.6168865543932788,-0.5256405931019397,0
-0.8133642592042029,0.008627898917576322,0.2711701846373109,0
-1.466424327802514,0.5270042084546597,-0.8014968853943748,1
0.5210648764527586,0.453781912635684,-0.6471814318477607,0
-0.5757879698130661,-1.8297404110045314,0.47224715008784873,1
0.14195316332077967,0.03700572191014953,0.9304084961111163,1
-0.3193284171450952,0.7679024077327037,-0.17531640232701995,1
0.6915387510701866,0.5898798207345195,-1.4219198716404369,0
0.6947491436560059,-0.3638588099707899,1.9979560797500047,0
-0.7255973784635843,-0.8056265075393678,-0.8565493082342095,0
-1.3833639553950554,-1.1183119243216322,-1.5415873996717875,0
-1.582938397335082,-0.13105401154141233,2.594424587768152,1
0.6103793791072052,1.133079879559722,-0.40403229385093714,0
-1.188859257784029,-1.951804101481602,-1.4617326882614081,0
-0.5068163542986875,-0.659891729729498,-0.6834397667886818,0
-0.5963140384505081,-1.139802455426774,0.36754489602226903,1
-0.05256729626954629,0.7849575212405001,0.1903115575939397,0
-1.936279805846507,-0.5543096265713009,-0.85172919725359,0
0.18877859679382855,-0.4706376581547914,1.8227236001279594,0
0.5238910238342056,-0.216949569936649,-0.5215796779933731,1
0.08842208704466141,0.4453932508947973,-1.184686590411552,0
-0.3108861716984717,-0.39238899814963674,0.9606933984606597,1
0.09740016626878341,-3.0461430547999266,1.3290628465396823,0
0.3990463456401302,0.5433118913875197,-0.8174930976162265,0
-2.77259275642665,0.43904295767204254,-1.4013472930393105,1
1.9559123082506942,-0.21954102833121325,1.0304382674156047,0
0.39009332268792646,-1.0840366206719345,-2.0473236130579617,1
-0.65240858238702,0.3517801106813583,-1.2266216593966155,1
-0.3909533751876011,0.37923553353558676,0.967446150050235,0
0.49374177734918845,-0.4700328827008748,-0.05535254802238957,1
-0.11610393903436653,-0.21673147057553863,-0.26393734859268786,0
-2.0306844677814944,-0.9301565025243212,0.35281660649437835,1
2.0644928613593194,-0.17858909208732915,-0.15277442354540868,1
-0.11054065723247261,-1.550429345083481,-1.2986867221630902,0
1.0201727117157997,0.4173188210318355,1.2760753460061875,1
-0.6920498477843912,-0.9443684908242939,1.3250140528868153,1
1.5363770542457977,0.23810314783231212,0.2053325637779597,1
0.28634368889227957,-1.4059629162678993,0.045134015432010274,0
0.6088438344754508,-0.5900576458695397,2.339624806020058,0
-1.0452533661469547,-0.11048940506592783,-0.2764328450158372,0
1.2111452896827009,-1.6606998118692633,-0.25957698183403943,1
0.6898181645347884,0.11514787314009216,0.36448124924050557,1
1.3018462295649984,-0.37914756287992274,1.4713219561423383,0
-0.6280875596415789,-1.7423561978092306,1.5927707544174836,1
-0.4810271184607877,-1.3032427541123157,-0.25857263167677125,0
2.303916697683942,0.6051200840821667,0.30833124595934525,1
-1.0600158227215473,0.895555985551324,-1.3780834670640771,1
-0.13594970067832082,-0.13190863977996706,-0.31197610791621294,0
1.1368913626026953,0.4047618120404975,-0.8402903954793065,0
0.0977249677148556,0.2238435633129107,-1.0068317522989838,0
0.5829536797532936,0.32962298212773805,1.6815767162673276,1
-0.3994490292628752,1.285984007080293,-0.7922866618061449,1
0.37005588784751875,-1.506998398214272,-0.5316059080114549,1
-1.3065268517353166,0.6764607323616232,0.3658487879168582,0
1.658130679618188,-0.3820089555778202,1.2978252669735855,0
-0.11816404512856976,-0.22425893425164034,0.4811151263888354,1
-0.6801782039968504,-0.30224973045507003,2.759355114021582,1
0.6663830820319143,-0.37514711666128386,-0.07466797825114957,1
-0.4607197873885533,-1.226196191783019,0.25871644022974605,1
-1.3342584714027534,0.18333919925760125,0.27560067398405635,0
-1.3467175057975553,1.6709430327888573,1.4350493867891545,0
0.6937731526901325,-0.056133020448757114,0.5072389511096153,0
-0.1595734381462669,-0.001385042735095726,-0.1162297003871491,0
-0.13370155966843916,-0.6872990371566635,-0.9474885949068795,0
1.0777438059762627,-0.11747454641811148,0.24444345596163258,0
-1.1268258087567435,0.46616642603403075,1.4013448312919596,0
-0.7306777528648248,-0.3702424407043429,-0.4103817936578706,0
-0.38487980918127546,-0.45380404105200106,0.5289436184165822,1
0.094351589317074,0.4032645401632468,0.24614778868484416,1
-0.042171451290578935,-0.9180047698190454,0.8635196583813146,1
-0.2868871923899076,0.2524966270768724,-0.8047537406378693,1
-0.0616264020956474,0.8203217972614217,2.3466470305265617,0
-0.10730527629117469,1.3599485416794843,-1.2791611070282582,1
